NU_ANO_CENSO|CO_IES|NO_IES|SG_IES|CO_MANTENEDORA|NO_MANTENEDORA|TP_CATEGORIA_ADMINISTRATIVA|TP_ORGANIZACAO_ACADEMICA|CO_REGIAO|CO_UF|CO_MUNICIPIO|IN_CAPITAL|QT_TEC_TOTAL|QT_TEC_FUNDAMENTAL_INCOMP_FEM|QT_TEC_FUNDAMENTAL_INCOMP_MASC|QT_TEC_FUNDAMENTAL_COMP_FEM|QT_TEC_FUNDAMENTAL_COMP_MASC|QT_TEC_MEDIO_FEM|QT_TEC_MEDIO_MASC|QT_TEC_SUPERIOR_FEM|QT_TEC_SUPERIOR_MASC|QT_TEC_ESPECIALIZACAO_FEM|QT_TEC_ESPECIALIZACAO_MASC|QT_TEC_MESTRADO_FEM|QT_TEC_MESTRADO_MASC|QT_TEC_DOUTORADO_FEM|QT_TEC_DOUTORADO_MASC|IN_ACESSO_PORTAL_CAPES|IN_ACESSO_OUTRAS_BASES|IN_REPOSITORIO_INSTITUCIONAL|IN_BUSCA_INTEGRADA|IN_SERVICO_INTERNET|IN_PARTICIPA_REDE_SOCIAL|IN_CATALOGO_ONLINE|QT_PERIODICO_ELETRONICO|QT_LIVRO_ELETRONICO|TP_REFERENTE|VL_RECEITA_PROPRIA|VL_RECEITA_TRANSFERENCIA|VL_RECEITA_OUTRA|VL_DESPESA_PESSOAL_DOCENTE|VL_DESPESA_PESSOAL_TECNICO|VL_DESPESA_PESSOAL_ENCARGO|VL_DESPESA_CUSTEIO|VL_DESPESA_INVESTIMENTO|VL_DESPESA_PESQUISA|VL_DESPESA_OUTRA
2017|3232|FI - FACULDADE IGUAÇU|FI|16127|INSTITUTO DE EDUCACAO E CULTURA DE CAPANEMA LTDA|4|3|4|41|4104501|0|6|0|0|0|0|1|0|2|0|2|1|0|0|0|0|0|0|0|0|1|1|1|1|1|1|326828.7|0|0|245936.82|50317.13|50456.01|0|0|0|0
2017|12748|FETAC - FACULDADE DE EDUCAÇÃO, TECNOLOGIA E ADMINISTRAÇÃO DE CAARAPÓ|FETAC|16130|INSTITUTO CAARAPOENSE DE EDUCACAO E CULTURA LTDA|4|3|5|50|5002407|0|6|0|0|0|0|3|0|0|0|1|2|0|0|0|0|0|0|0|0|1|1|1|20|0|2|626000|0|36000|576000|91200|79000|0|0|0|21500
2017|254|CENTRO UNIVERSITÁRIO DE SÃO PAULO - UNI SÃO PAULO||16134|UNIESP S.A|4|2|3|35|3550308|1|38|0|0|1|1|9|11|8|8|0|0|0|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|1532|FACULDADE DE SERTÃOZINHO||16134|UNIESP S.A|5|3|3|35|3551702|0|19|0|2|3|0|4|0|6|3|0|0|1|0|0|0|1|0|1|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|1899|FACULDADE DE NOVA ESPERANÇA||16134|UNIESP S.A|4|3|4|41|4116901|0|10|0|2|2|0|2|0|1|0|3|0|0|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838|0|1168147.84|40698093.3|109213780|46931786.7|72034787.4|0|0|108040522
2017|1013|FACULDADE SUDOESTE PAULISTANO|FASUP|16134|UNIESP S.A|5|3|3|35|3550308|1|29|5|4|1|1|10|3|0|2|2|1|0|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|1118|FACULDADE DE MIRASSOL||16134|UNIESP S.A|4|3|3|35|3530300|0|27|2|0|3|2|8|3|3|2|2|1|1|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|3456|FACULDADE POLITÉCNICA DE CAMPINAS|POLICAMP|16134|UNIESP S.A|5|3|3|35|3509502|0|16|0|0|0|0|4|0|8|3|0|0|0|1|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|3793|FACULDADE DE FRUTAL|FAF|16134|UNIESP S.A|4|3|3|31|3127107|0|11|0|0|0|0|3|1|2|0|1|0|3|0|1|0|1|1|0|1|1|1|1|22203|8027|1|508147838|0|1168147.84|40698093.3|109213780|46931786.7|72034787.4|0|0|108040522
2017|1581|FACULDADE DE SANTA LUZIA|FACSAL|16134|UNIESP S.A|5|3|3|31|3157807|0|18|4|1|0|1|1|2|0|0|4|0|2|3|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838|0|1168147.84|40698093.3|109213780|46931786.7|72034787.4|0|0|108040522
2017|5663|FACULDADE DE VARGEM GRANDE PAULISTA||16134|UNIESP S.A|4|3|3|35|3556453|0|15|0|0|0|0|5|0|5|2|3|0|0|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|2891|FACULDADE BARÃO DE PIRATININGA|AES|16134|UNIESP S.A|4|3|3|35|3550605|0|17|1|0|2|1|5|2|1|3|1|0|1|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838|0|1168147.84|40698093.3|109213780|46931786.7|72034787.4|0|0|108040522
2017|270|FACULDADE DE TUPÃ||16134|UNIESP S.A|4|3|3|35|3555000|0|14|1|0|1|0|9|0|3|0|0|0|0|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|1371|FACULDADE DE MIRANDÓPOLIS|FAM|16134|UNIESP S.A|4|3|3|35|3530102|0|4|0|0|1|0|1|0|1|0|0|1|0|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|3411|FACULDADE DE JANDIRA||16134|UNIESP S.A|4|3|3|35|3525003|0|14|0|0|1|0|6|4|2|0|0|0|0|1|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|5124|FACULDADE FACMIL||16134|UNIESP S.A|4|3|3|35|3549805|0|10|0|0|0|1|3|2|2|0|1|0|1|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|2257|FACULDADE DIADEMA|FAD|16134|UNIESP S.A|5|3|3|35|3513801|0|83|0|0|4|3|9|3|6|3|16|12|4|21|1|1|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|3027|FACULDADE DE IBIPORÃ||16134|UNIESP S.A|5|3|4|41|4109807|0|8|0|1|2|0|0|0|2|2|0|0|1|0|0|0|1|0|1|1|1|1|1|22203|8027|1|508147838|0|1168147.84|40698093.3|109213780|46931786.7|72034787.4|0|0|108040522
2017|516|CENTRO UNIVERSITÁRIO DO RIO DE JANEIRO|UNIRJ|16134|UNIESP S.A|5|2|3|33|3304557|1|28|0|0|0|1|6|2|11|3|1|2|1|1|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|1213|FACULDADE FLEMING|SEF|16134|UNIESP S.A|5|3|3|35|3509502|0|16|0|0|0|0|8|0|4|3|0|0|0|1|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|3186|FACULDADE DE SÃO ROQUE|FAEV|16134|UNIESP S.A|4|3|3|35|3550605|0|17|1|0|2|1|5|2|1|3|1|0|1|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|2131|FACULDADE DE SÃO BERNARDO DO CAMPO|FAPAN|16134|UNIESP S.A|4|3|3|35|3548708|0|18|0|0|2|1|4|3|4|2|1|1|0|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|2879|FACULDADE DE CAIEIRAS||16134|UNIESP S.A|5|3|3|35|3509007|0|18|4|1|0|0|0|3|5|4|0|0|0|1|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|1972|Faculdade de São Caetano do Sul||16134|UNIESP S.A|4|3|3|35|3548807|0|16|0|0|1|4|4|3|0|2|1|0|1|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|2102|FACULDADE DE AURIFLAMA|FAU|16134|UNIESP S.A|4|3|3|35|3504206|0|14|1|0|0|0|1|5|3|0|2|1|0|1|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|492|FACULDADE DE ADMINISTRAÇÃO CIÊNCIAS ECON E CONTÁBEIS DE GUARATINGUETÁ|FACEAG|16134|UNIESP S.A|5|3|3|35|3518404|0|12|0|0|0|1|2|1|5|0|1|1|1|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|4681|FACULDADE CENTRO PAULISTANO||16134|UNIESP S.A|5|3|3|35|3550308|1|19|3|1|0|0|1|2|6|2|0|0|3|0|1|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|1096|FACULDADE DE PRESIDENTE EPITÁCIO - FAPE|FAPE|16134|UNIESP S.A|4|3|3|35|3541307|0|27|0|0|3|2|4|7|6|1|4|0|0|0|0|0|1|1|0|1|1|1|1|22203|3528|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|1686|FACULDADE BARDDAL DE ARTES APLICADAS||16134|UNIESP S.A|4|3|4|42|4205407|1|12|1|1|0|0|1|2|3|1|1|0|1|1|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|1304|FACULDADE DE RIBEIRÃO PIRES||16134|UNIESP S.A|5|3|3|35|3543303|0|34|7|0|2|2|4|7|5|3|2|0|1|1|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|40931786.73|72034787.4|0|0|108040522.6
2017|2039|FACULDADE CIDADE LUZ|FACILUZ|16134|UNIESP S.A|4|3|3|35|3520442|0|17|0|0|0|0|5|3|3|0|4|1|1|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|3826|FACULDADE DE SALVADOR||16134|UNIESP S.A|5|3|2|29|2927408|1|27|0|1|0|0|12|6|6|0|0|0|1|0|0|1|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.3|109213780|46931786.7|72034787.4|0|0|108040522
2017|1816|INSTITUTO DE ENSINO SUPERIOR DE BAURU|IESB|16134|UNIESP S.A|4|3|3|35|3506003|0|15|0|0|4|1|3|1|4|0|0|2|0|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|3436|Faculdade de Araraquara|FARA|16134|UNIESP S.A|4|3|3|35|3503208|0|14|0|0|1|2|3|0|3|1|2|1|0|0|1|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|1835|Faculdade de Colinas do Tocantins||16134|UNIESP S.A|4|3|1|17|1705508|0|12|0|0|0|0|3|0|7|1|0|0|1|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|2009|FACULDADE DE TAQUARITINGA|FTGA|16134|UNIESP S.A|4|3|3|35|3553708|0|24|0|0|3|1|3|7|6|2|0|1|0|1|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|1804|FACULDADE DE MAUÁ - FAMA|FAMA|16134|UNIESP S.A|5|3|3|35|3529401|0|17|0|0|0|0|4|0|6|2|4|0|1|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|4293|FACULDADE DE TIETÊ||16134|UNIESP S.A|4|3|3|35|3554508|0|16|0|0|1|0|5|2|5|2|0|0|0|0|0|1|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|1884|FACULDADE DE RANCHARIA||16134|UNIESP S.A|4|3|3|35|3542206|0|9|0|0|1|0|2|1|1|0|3|0|0|1|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|10418|FACULDADE DE SANTA RITA DO PASSA QUATRO||16134|UNIESP S.A|4|3|3|35|3547502|0|3|0|0|0|0|1|0|1|1|0|0|0|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|3743|FACULDADE DE JACAREÍ||16134|UNIESP S.A|4|3|3|35|3524402|0|10|0|0|0|0|5|0|1|2|2|0|0|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40693093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|1950|FACULDADE DE ORLÂNDIA|FAO|16134|UNIESP S.A|4|3|3|35|3534302|0|8|0|0|1|0|1|0|5|0|1|0|0|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|4605|FACULDADE DE CORNÉLIO PROCÓPIO||16134|UNIESP S.A|4|3|4|41|4106407|0|7|0|1|1|0|1|1|0|0|1|2|0|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838|0|1168147.84|40698093.3|109213780|46931786.7|72034787.4|0|0|108040522
2017|1099|FACULDADE DE EDUCAÇÃO E CIÊNCIAS GERENCIAIS DE SÃO PAULO|FECG-SP|16134|UNIESP S.A|5|3|3|35|3550308|1|30|5|4|1|1|10|3|0|3|2|1|0|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|13938|FACULDADE DE MARÍLIA|FAMAR|16134|UNIESP S.A|5|3|3|35|3529005|0|20|1|1|0|1|4|3|3|2|0|3|0|1|1|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|5217|FACULDADES INTEGRADAS PAULISTA|FIP|16134|UNIESP S.A|4|3|3|35|3550308|1|6|0|0|0|0|2|1|1|2|0|0|0|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|1194|FACULDADE DE TECNOLOGIA DE PONTA PORÃ|FATEP|16134|UNIESP S.A|4|3|5|50|5006606|0|7|0|0|0|1|0|0|3|2|0|0|1|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838|0|1168147.84|40698093.3|109213780|46931786.7|72034787.4|0|0|108040522
2017|4442|ESCOLA SUPERIOR PAULISTA DE ADMINISTRAÇÃO - ESPA|ESPA|16134|UNIESP S.A|4|3|3|35|3518800|0|31|3|0|0|4|12|5|5|0|1|0|0|0|1|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|3979|FACULDADE DE BAURU|-|16134|UNIESP S.A|4|3|3|35|3506003|0|7|1|1|0|0|2|0|0|2|0|1|0|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|4029|FACULDADE DE SANTA BÁRBARA D'OESTE|FAP|16134|UNIESP S.A|4|3|3|35|3545803|0|23|0|3|2|1|6|3|4|3|0|0|1|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|1291|FACULDADE DE SANTO ANTONIO DA PLATINA||16134|UNIESP S.A|4|3|4|41|4124103|0|18|1|1|2|0|1|2|2|2|5|0|2|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|4598|FACULDADE DE JUNDIAÍ||16134|UNIESP S.A|5|3|3|35|3525904|0|11|2|1|0|0|2|2|2|0|1|0|0|1|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|371|FACULDADE DE MÚSICA CARLOS GOMES|FMCG|16134|UNIESP S.A|4|3|3|35|3550308|1|14|1|1|2|0|5|1|1|1|1|0|1|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|983|FACULDADE PRUDENTE DE MORAES|FPM|16134|UNIESP S.A|4|3|3|35|3523909|0|6|0|0|1|1|1|1|1|1|0|0|0|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|1619|FACULDADE DE OLÍMPIA||16134|UNIESP S.A|4|3|3|35|3533908|0|13|0|1|1|0|2|1|3|0|3|2|0|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|1831|FACULDADE DE IBITINGA|FAIB|16134|UNIESP S.A|5|3|3|35|3519600|0|7|0|0|2|0|1|2|1|0|0|0|1|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|2927|FACULDADE DE BELO HORIZONTE|FDR|16134|UNIESP S.A|4|3|3|31|3106200|1|10|0|0|2|0|0|3|0|1|1|2|0|1|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.3|109213780|46931786.7|72034787.4|0|0|108040522
2017|2197|Faculdade Villas Boas|FVB|16134|UNIESP S.A|4|3|3|35|3550308|1|19|0|0|1|1|3|5|4|2|1|0|0|1|0|1|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|3230|FACULDADE LUIZ EDUARDO MAGALHÃES|FILEM|16134|UNIESP S.A|5|3|2|29|2919553|0|9|0|0|1|2|0|2|2|0|2|0|0|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.3|109213780|46931786.7|72034787.4|0|0|108040522
2017|906|FACULDADE DE SUMARÉ|FECGS|16134|UNIESP S.A|5|3|3|35|3552403|0|16|1|1|0|0|3|0|6|2|1|1|0|0|1|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|3803|FACULDADE DE JAÚ||16134|UNIESP S.A|5|3|3|35|3525300|0|5|0|0|0|0|1|1|1|1|0|0|0|1|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|1545|FACULDADE DE BOITUVA|FIB|16134|UNIESP S.A|5|3|3|35|3507001|0|17|1|2|2|4|2|1|2|2|0|0|1|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|18526|FACULDADE DE OSASCO|FCO|16134|UNIESP S.A|4|3|3|35|3534401|0|9|0|0|0|1|1|0|4|1|0|2|0|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|1275|FACULDADE DO GUARUJÁ|FAGU|16134|UNIESP S.A|4|3|3|35|3518701|0|30|1|0|0|2|11|2|3|0|5|3|2|1|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|2656|FACULDADE DE RECIFE||16134|UNIESP S.A|5|3|2|26|2611606|1|11|1|1|0|0|0|3|2|1|2|0|0|1|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838|0|1168147.84|40698093.3|109213780|46931786.7|72034787.4|0|0|108040522
2017|1212|FACULDADE DE CIÊNCIAS CONTÁBEIS DE ASSIS|FCCA|16134|UNIESP S.A|5|3|3|35|3504008|0|17|0|1|0|0|5|6|2|1|1|0|0|1|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|2399|FACULDADE DE SOROCABA||16134|UNIESP S.A|4|3|3|35|3552205|0|20|1|0|0|0|4|3|4|3|0|3|1|1|0|0|1|0|1|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|1724|FACULDADE DE GUARARAPES|FAG|16134|UNIESP S.A|4|3|3|35|3518206|0|10|1|0|0|0|3|1|1|1|2|1|0|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|1689|FACULDADE SANTA IZILDINHA|FIESI|16134|UNIESP S.A|4|3|3|35|3550308|1|28|0|0|0|0|7|9|8|2|1|1|0|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|3400|FACULDADE DE PENÁPOLIS||16134|UNIESP S.A|4|3|3|35|3537305|0|8|0|2|2|0|0|1|1|0|1|0|0|1|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|1562|FACULDADE DE ILHA SOLTEIRA|FAISA|16134|UNIESP S.A|5|3|3|35|3520442|0|19|0|0|0|0|5|3|3|0|5|1|1|1|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|1886|FACULDADE DE MONTE ALTO|FMA|16134|UNIESP S.A|5|3|3|35|3531308|0|6|0|0|0|0|2|0|0|2|1|0|1|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|1933|FACULDADE BIRIGUI|FABI|16134|UNIESP S.A|4|3|3|35|3506508|0|24|4|2|1|0|3|4|6|3|0|0|0|1|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|1463|FACULDADE DE BARUERI|FCGB|16134|UNIESP S.A|5|3|3|35|3505708|0|15|1|0|2|1|6|2|2|0|0|0|0|1|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|650|FACULDADE DE AVARÉ|IESA/FACCAA|16134|UNIESP S.A|4|3|3|35|3504503|0|8|1|0|0|0|4|0|1|0|2|0|0|0|0|0|1|1|0|1|1|1|1|22203|8028|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|1938|FACULDADE DE UMUARAMA||16134|UNIESP S.A|4|3|4|41|4128104|0|8|1|0|0|0|2|0|2|0|0|3|0|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|723|FACULDADE DE ADMINISTRAÇÃO DE ASSIS|FAA|16134|UNIESP S.A|5|3|3|35|3504008|0|17|0|1|0|0|5|6|2|1|1|0|0|1|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|416|FACULDADE DE SÃO PAULO|FASP|16134|UNIESP S.A|4|3|3|35|3550308|1|76|11|7|21|12|5|4|8|4|1|1|1|0|1|0|0|1|1|1|1|1|1|22000|9000|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|3513|FACULDADE DE PRESIDENTE VENCESLAU|FAPREV|16134|UNIESP S.A|4|3|3|35|3541505|0|10|0|0|1|0|0|2|3|0|3|0|1|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|722|ESCOLA DE EDUCAÇÃO FÍSICA DE ASSIS|EEFA|16134|UNIESP S.A|5|3|3|35|3504008|0|17|0|1|0|0|5|6|2|1|1|0|0|1|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|2530|FACULDADE DE GUARULHOS|FAG|16134|UNIESP S.A|4|3|3|35|3518800|0|31|3|0|0|4|12|5|5|0|1|0|0|0|1|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|779|FACULDADE DE PONTA PORÃ|FAP|16134|UNIESP S.A|4|3|5|50|5006606|0|7|0|0|0|1|0|0|3|2|0|0|1|0|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838|0|1168147.84|40698093.3|109213780|46931786.7|72034787.4|0|0|108040522
2017|994|Faculdade de Duque de Caxias|FDC|16134|UNIESP S.A|5|3|3|33|3301702|0|22|2|2|0|0|4|2|4|1|1|3|2|1|0|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|886|FACULDADE DE HORTOLÂNDIA|FACH|16134|UNIESP S.A|4|3|3|35|3519071|0|19|0|1|1|1|6|1|6|2|0|0|0|0|1|0|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
2017|1313|FACULDADE DE SUZANO|UNISUZ|16134|UNIESP S.A|5|3|3|35|3552502|0|43|1|0|0|2|13|13|3|3|0|5|1|1|0|1|1|1|0|1|1|1|1|22203|8027|1|508147838.4|0|1168147.84|40698093.37|109213780.4|46931786.73|72034787.4|0|0|108040522.6
